imdb,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,error_movies,plot,rated,response,language,title,country,writer,metascore,imdbrating,director,released,actors,year,genre,awards,runtime,type,poster,imdbvotes,imdbid,error_imdb,imdb_rating
tt1351685,nowomen-disagree,nowomen,FAIL,195000000,65187603.0,197387603.0,2013FAIL,195000000,65187603.0,197387603.0,1.0,1.0,1351685,,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",PG-13,True,English,Jack the Giant Slayer,USA,"Darren Lemke (screenplay), Christopher McQuarrie (screenplay), Dan Studney (screenplay), Darren Lemke (story), David Dobkin (story)",51.0,6.3,Bryan Singer,01 Mar 2013,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci",2013.0,"Adventure, Fantasy",2 wins & 3 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,"74,855",tt1351685,,6.3
tt1650554,ok,ok,PASS,28000000,28795985.0,60839197.0,2013PASS,28000000,28795985.0,60839197.0,1.0,1.0,1650554,,"The costumed high-school hero Kick-Ass joins with a group of normal citizens who have been inspired to fight crime in costume. Meanwhile, the Red Mist plots an act of revenge that will affect everyone Kick-Ass knows.",R,True,English,Kick-Ass 2,"USA, UK","Jeff Wadlow (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)",41.0,6.8,Jeff Wadlow,16 Aug 2013,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee",2013.0,"Action, Comedy, Crime",1 win.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4OTQxNzc0N15BMl5BanBnXkFtZTcwOTQxOTU5OQ@@._V1_SX300.jpg,"115,230",tt1650554,,6.8
tt1204975,notalk,notalk,FAIL,28000000,63914167.0,112914167.0,2013FAIL,28000000,63914167.0,112914167.0,1.0,1.0,1204975,,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,PG-13,True,English,Last Vegas,USA,Dan Fogelman,48.0,6.7,Jon Turteltaub,01 Nov 2013,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline",2013.0,Comedy,N/A,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_SX300.jpg,"53,687",tt1204975,,6.7
tt1327773,ok,ok,PASS,30000000,116632095.0,151513429.0,2013PASS,30000000,116632095.0,151513429.0,1.0,1.0,1327773,,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",PG-13,True,English,Lee Daniels' The Butler,USA,"Danny Strong, Wil Haygood (article)",66.0,7.1,Lee Daniels,16 Aug 2013,"Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith",2013.0,"Biography, Drama",Nominated for 2 BAFTA Film Awards. Another 7 wins & 31 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_SX300.jpg,"46,171",tt1327773,,7.1
tt2002718,ok,ok,PASS,2000000,8008161.0,9408161.0,2013PASS,2000000,8008161.0,9408161.0,1.0,1.0,2002718,,The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.,R,True,"English, Spanish",Machete Kills,"Russia, USA","Kyle Ward (screenplay), Robert Rodriguez (story), Marcel Rodriguez (story)",41.0,5.8,Robert Rodriguez,11 Oct 2013,"Danny Trejo, Mel Gibson, Demian Bichir, Amber Heard",2013.0,"Action, Comedy, Crime",1 nomination.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA2MzUxMTM3M15BMl5BanBnXkFtZTgwMzA2NzkxMDE@._V1_SX300.jpg,"30,043",tt2002718,,5.8
tt2023587,ok,ok,PASS,15000000,71628180.0,148041253.0,2013PASS,15000000,71628180.0,148041253.0,1.0,1.0,2023587,,Annabel and Lucas are faced with the challenge of raising his young nieces that were left alone in the forest for 5 years.... but how alone were they?,PG-13,True,English,Mama,"Canada, Spain","Andrés Muschietti (story), Barbara Muschietti (story), Neil Cross (screenplay), Andrés Muschietti (screenplay), Barbara Muschietti (screenplay)",57.0,6.3,Andrés Muschietti,18 Jan 2013,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse",2013.0,"Horror, Thriller",11 wins & 11 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MjIwNDAwMl5BMl5BanBnXkFtZTcwNzQyOTY0OA@@._V1_SX300.jpg,"84,452",tt2023587,,6.3
tt0770828,ok-disagree,ok,PASS,225000000,291045518.0,687999518.0,2013PASS,225000000,291045518.0,687999518.0,1.0,1.0,770828,,,,,,,,,,,,,,,,,,,,,,,
tt1821549,ok-disagree,ok,PASS,12000000,17482517.0,17482517.0,2013PASS,12000000,17482517.0,17482517.0,1.0,1.0,1821549,,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.",R,True,"English, Spanish",Nebraska,USA,Bob Nelson,86.0,7.9,Alexander Payne,24 Jan 2014,"Bruce Dern, Will Forte, June Squibb, Bob Odenkirk",2013.0,"Adventure, Drama",Nominated for 6 Oscars. Another 26 wins & 61 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2Mjk2NDkyMl5BMl5BanBnXkFtZTgwNTk0NzcyMDE@._V1_SX300.jpg,"33,503",tt1821549,,7.9
tt1670345,notalk-disagree,notalk,FAIL,75000000,117723989.0,351723989.0,2013FAIL,75000000,117723989.0,351723989.0,1.0,1.0,1670345,,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,PG-13,True,English,Now You See Me,"France, USA","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)",50.0,7.3,Louis Leterrier,31 May 2013,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher",2013.0,"Crime, Mystery, Thriller",1 win & 3 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,"280,199",tt1670345,,7.3
tt1483013,men-disagree,men,FAIL,120000000,89107235.0,287537983.0,2013FAIL,120000000,89107235.0,287537983.0,1.0,1.0,1483013,,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,PG-13,True,English,Oblivion,USA,"Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)",54.0,7.0,Joseph Kosinski,19 Apr 2013,"Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough",2013.0,"Action, Adventure, Mystery",8 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg,"240,839",tt1483013,,7.0
tt2302755,notalk,notalk,FAIL,70000000,98927592.0,150562164.0,2013FAIL,70000000,98927592.0,150562164.0,1.0,1.0,2302755,,"Disgraced former Presidential guard Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack; using his inside knowledge, Banning works with national security to rescue the President from his kidnappers.",R,True,"English, Korean",Olympus Has Fallen,USA,"Creighton Rothenberger, Katrin Benedikt",41.0,6.5,Antoine Fuqua,22 Mar 2013,"Gerard Butler, Aaron Eckhart, Finley Jacobsen, Dylan McDermott",2013.0,"Action, Thriller",2 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkxNjIyNjE5OF5BMl5BanBnXkFtZTcwMTI3NzkxOQ@@._V1_SX300.jpg,"132,564",tt2302755,,6.5
tt1623205,ok-disagree,ok,PASS,200000000,234770996.0,489570996.0,2013PASS,200000000,234770996.0,489570996.0,1.0,1.0,1623205,,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,PG,True,English,Oz the Great and Powerful,USA,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)",44.0,6.4,Sam Raimi,08 Mar 2013,"James Franco, Mila Kunis, Rachel Weisz, Michelle Williams",2013.0,"Adventure, Family, Fantasy",3 wins & 24 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,"135,860",tt1623205,,6.4
tt1663662,notalk-disagree,notalk,FAIL,190000000,101802906.0,411002906.0,2013FAIL,190000000,101802906.0,411002906.0,1.0,1.0,1663662,,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.",PG-13,True,"English, Japanese, Cantonese, Mandarin",Pacific Rim,USA,"Travis Beacham (screenplay), Guillermo del Toro (screenplay), Travis Beacham (story)",64.0,7.1,Guillermo del Toro,12 Jul 2013,"Charlie Hunnam, Diego Klattenhoff, Idris Elba, Rinko Kikuchi",2013.0,"Action, Adventure, Sci-Fi",Nominated for 1 BAFTA Film Award. Another 6 wins & 14 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_SX300.jpg,"226,148",tt1663662,,7.1
tt1980209,notalk,notalk,FAIL,26000000,49875291.0,81275291.0,2013FAIL,26000000,49875291.0,81275291.0,1.0,1.0,1980209,,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,R,True,English,Pain & Gain,USA,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Pete Collins (based on the magazine articles by)",45.0,6.5,Michael Bay,26 Apr 2013,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub",2013.0,"Action, Comedy, Crime",2 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU0NDE5NTU0OV5BMl5BanBnXkFtZTcwMzI1OTMzOQ@@._V1_SX300.jpg,"96,745",tt1980209,,6.5
tt1904996,ok,ok,PASS,35000000,17616641.0,46346651.0,2013PASS,35000000,17616641.0,46346651.0,1.0,1.0,1904996,,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",R,True,English,Parker,USA,"John J. McLaughlin (screenplay), Donald E. Westlake (novel)",43.0,6.2,Taylor Hackford,25 Jan 2013,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",2013.0,"Action, Crime, Thriller",N/A,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4MzM2NTQ1Nl5BMl5BanBnXkFtZTcwODIyODY1OA@@._V1_SX300.jpg,"59,992",tt1904996,,6.2
tt1699755,dubious,dubious,FAIL,15000000,9177065.0,9177065.0,2013FAIL,15000000,9177065.0,9177065.0,1.0,1.0,1699755,,Sparks fly when Wade Walker crashes the Peeples annual reunion in the Hamptons to ask for their precious daughter Grace's hand in marriage.,PG-13,True,English,Peeples,USA,Tina Gordon Chism,52.0,5.0,Tina Gordon Chism,10 May 2013,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson",2013.0,"Comedy, Romance",5 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwODU0MDM4Ml5BMl5BanBnXkFtZTcwMTA5MDkzOQ@@._V1_SX300.jpg,"2,664",tt1699755,,5.0
tt1854564,ok,ok,PASS,90000000,68559554.0,200859554.0,2013PASS,90000000,68559554.0,200859554.0,1.0,1.0,1854564,,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters to find the mythical Golden Fleece while trying to stop an ancient evil from rising.",PG,True,English,Percy Jackson: Sea of Monsters,USA,"Marc Guggenheim (screenplay), Rick Riordan (based upon the novel ""Percy Jackson and the Olympians: The Sea of Monsters"" written by)",39.0,6.0,Thor Freudenthal,07 Aug 2013,"Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",2013.0,"Adventure, Family, Fantasy",1 win & 3 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUwODUyODI0Nl5BMl5BanBnXkFtZTcwNzAxODY2OQ@@._V1_SX300.jpg,"52,311",tt1854564,,6.0
tt1392214,ok,ok,PASS,46000000,61002302.0,113402302.0,2013PASS,46000000,61002302.0,113402302.0,1.0,1.0,1392214,,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",R,True,English,Prisoners,USA,Aaron Guzikowski,74.0,8.1,Denis Villeneuve,20 Sep 2013,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",2013.0,"Crime, Drama, Thriller",Nominated for 1 Oscar. Another 5 wins & 15 nominations.,153 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg,"178,743",tt1392214,,8.1
tt0790736,notalk,notalk,FAIL,130000000,33618855.0,79019947.0,2013FAIL,130000000,33618855.0,79019947.0,1.0,1.0,790736,,,,,,,,,,,,,,,,,,,,,,,
tt1821694,ok,ok,PASS,84000000,53262560.0,137162560.0,2013PASS,84000000,53262560.0,137162560.0,1.0,1.0,1821694,,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,PG-13,True,"English, Russian, French",RED 2,"USA, France, Canada","Jon Hoeber, Erich Hoeber, Warren Ellis (characters), Cully Hamner (characters)",47.0,6.7,Dean Parisot,19 Jul 2013,"Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren",2013.0,"Action, Comedy, Crime",2 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,"72,180",tt1821694,,6.7
tt1411250,notalk-disagree,notalk,FAIL,38000000,42025135.0,92425135.0,2013FAIL,38000000,42025135.0,92425135.0,1.0,1.0,1411250,,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",R,True,English,Riddick,"USA, UK","David Twohy, Jim Wheat (based on characters created by), Ken Wheat (based on characters created by)",49.0,6.4,David Twohy,06 Sep 2013,"Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff",2013.0,"Action, Sci-Fi, Thriller",1 nomination.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg,"74,501",tt1411250,,6.4
tt2364841,nowomen,nowomen,FAIL,30000000,19316646.0,62616646.0,2013FAIL,30000000,19316646.0,62616646.0,1.0,1.0,2364841,,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",R,True,English,Runner Runner,USA,"Brian Koppelman, David Levien",36.0,5.6,Brad Furman,04 Oct 2013,"Justin Timberlake, Ben Affleck, Gemma Arterton, Anthony Mackie",2013.0,"Crime, Drama, Thriller",N/A,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5OTA0MjI4Ml5BMl5BanBnXkFtZTgwMTgxOTQwMDE@._V1_SX300.jpg,"30,777",tt2364841,,5.6
tt1979320,notalk,notalk,FAIL,38000000,26947624.0,43047624.0,2013FAIL,38000000,26947624.0,43047624.0,1.0,1.0,1979320,,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,R,True,"English, German, Italian, French",Rush,"USA, Germany, UK",Peter Morgan,75.0,8.3,Ron Howard,27 Sep 2013,"Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara",2013.0,"Action, Biography, Drama",Nominated for 2 Golden Globes. Another 4 wins & 33 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMDE0MTY0OV5BMl5BanBnXkFtZTcwMjI2OTI0OQ@@._V1_SX300.jpg,"140,946",tt1979320,,8.3
tt1702439,ok,ok,PASS,28000000,71399120.0,93943623.0,2013PASS,28000000,71399120.0,93943623.0,1.0,1.0,1702439,,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",PG-13,True,"English, Portuguese",Safe Haven,USA,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)",34.0,6.7,Lasse Hallström,14 Feb 2013,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",2013.0,"Drama, Mystery, Romance",2 wins & 6 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,"41,770",tt1702439,,6.7
tt2140373,ok,ok,PASS,35000000,82834332.0,100734332.0,2013PASS,35000000,82834332.0,100734332.0,1.0,1.0,2140373,,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.",PG-13,True,English,Saving Mr. Banks,"USA, UK, Australia","Kelly Marcel, Sue Smith",65.0,7.7,John Lee Hancock,20 Dec 2013,"Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell",2013.0,"Biography, Comedy, Drama",Nominated for 1 Oscar. Another 9 wins & 45 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_SX300.jpg,"40,567",tt2140373,,7.7
tt2053463,ok,ok,PASS,30000000,32172757.0,60288363.0,2013PASS,30000000,32172757.0,60288363.0,1.0,1.0,2053463,,A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,R,True,"English, French",Side Effects,USA,Scott Z. Burns,75.0,7.1,Steven Soderbergh,08 Feb 2013,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",2013.0,"Crime, Drama, Thriller",2 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg,"102,888",tt2053463,,7.1
tt1408101,notalk-disagree,notalk,FAIL,190000000,228778661.0,466978661.0,2013FAIL,190000000,228778661.0,466978661.0,1.0,1.0,1408101,,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",PG-13,True,"English, Klingon",Star Trek Into Darkness,USA,"Roberto Orci, Alex Kurtzman, Damon Lindelof, Gene Roddenberry (television series ""Star Trek"")",72.0,7.9,J.J. Abrams,16 May 2013,"Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban",2013.0,"Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 6 wins & 27 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_SX300.jpg,"272,221",tt1408101,,7.9
tt1572315,ok-disagree,ok,PASS,20000000,34341945.0,39093317.0,2013PASS,20000000,34341945.0,39093317.0,1.0,1.0,1572315,,A young woman travels to Texas to collect an inheritance; little does she know that an encounter with a chainsaw-wielding killer is part of the reward.,R,True,English,Texas Chainsaw 3D,USA,"Adam Marcus (screenplay), Debra Sullivan (screenplay), Kirsten Elms (screenplay), Stephen Susco (story), Adam Marcus (story), Debra Sullivan (story), Kim Henkel (characters), Tobe Hooper (characters)",,4.8,John Luessenhop,04 Jan 2013,"Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",2013.0,"Horror, Thriller",2 wins & 6 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQzMzAyNTE2N15BMl5BanBnXkFtZTcwNzM1NDg2OA@@._V1_SX300.jpg,"24,491",tt1572315,,4.8
tt1931435,ok,ok,PASS,32500000,21819348.0,35770721.0,2013PASS,32500000,21819348.0,35770721.0,1.0,1.0,1931435,,A long-divorced couple fakes being married as their family unites for a wedding.,R,True,"English, Spanish, Latin",The Big Wedding,USA,"Justin Zackham (screenplay), Jean-Stéphane Bron (motion picture ""Mon frère se marie""), Karine Sudan (motion picture ""Mon frère se marie"")",28.0,5.6,Justin Zackham,26 Apr 2013,"Robert De Niro, Katherine Heigl, Diane Keaton, Amanda Seyfried",2013.0,Comedy,3 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcwODUwMjg2Ml5BMl5BanBnXkFtZTcwMTc2NzkxOA@@._V1_SX300.jpg,"23,323",tt1931435,,5.6
tt0816442,ok,ok,PASS,19000000,21345525.0,62045525.0,2013PASS,19000000,21345525.0,62045525.0,1.0,1.0,816442,,,,,,,,,,,,,,,,,,,,,,,
tt1911644,ok,ok,PASS,13000000,51872378.0,58938768.0,2013PASS,13000000,51872378.0,58938768.0,1.0,1.0,1911644,,"When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.",R,True,English,The Call,USA,"Richard D'Ovidio (screenplay), Richard D'Ovidio (story), Nicole D'Ovidio (story), Jon Bokenkamp (story)",51.0,6.7,Brad Anderson,15 Mar 2013,"Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund",2013.0,"Crime, Thriller",9 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMjExNDkzNjAwOV5BMl5BanBnXkFtZTcwMDMzMzQwOQ@@._V1_SX300.jpg,"59,802",tt1911644,,6.7
