year,id,imdb_id,title,rating
2007,738,416508.0,Becoming Jane,3
2007,16,293564.0,Rush Hour 3,1
2007,9240,467110.0,Underdog,1
2007,8535,443680.0,The Assassination of Jesse James by the Coward Robert Ford,1
2007,2130,389722.0,30 Days of Night,2
2007,1045,496436.0,White Noise 2: The Light,1
2007,5628,455760.0,Dead Silence,1
2007,7121,871197.0,&quot;Masters of Horror&quot; Right to Die,1
2007,4158,889600.0,Fat Like Me,3
2007,1903,457419.0,Mr. Magorium’s Wonder Emporium,0
2007,7153,838192.0,Reine Geschmacksache,3
2007,3438,1016301.0,Fermat’s Room,0
2007,4264,1077274.0,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",3
2007,9247,408839.0,The Heartbreak Kid,2
2007,3989,869977.0,Naissance des pieuvres,3
2007,1741,996605.0,Love Songs,3
2007,6987,421082.0,Control,2
2007,3646,1038988.0,[Rec],3
2007,651,829482.0,Superbad,3
2007,686,477348.0,No Country for Old Men,3
2007,2601,1121794.0,Sword of the Stranger,3
2007,7128,785533.0,&quot;Masters of Horror&quot; The Black Cat,0
2007,419,787475.0,Hot Rod,1
2007,4963,486651.0,Dark Mirror,3
2007,1184,822854.0,Shooter,1
2007,490,775529.0,The Savages,3
2007,2341,388182.0,King of California,1
2007,918,486946.0,Wild Hogs,1
2007,5496,463998.0,Freedom Writers,1
2007,7711,807054.0,It’s a Free World...,3
2008,9196,1286124.0,iCarly: iGo to Japan,3
2008,3128,489018.0,Day of the Dead,3
2008,245,497465.0,Vicky Cristina Barcelona,3
2008,2841,985699.0,Valkyrie,1
2008,4046,494652.0,"Welcome Home, Roscoe Jenkins",3
2008,3281,1227929.0,Herb &amp; Dorothy,3
2008,1492,1288589.0,Helen,3
2008,384,910936.0,Pineapple Express,2
2008,1892,455824.0,Australia,2
2008,469,876563.0,Gake no ue no Ponyo,3
2008,7210,1339302.0,"Bleach: Fade to Black, I Call Your Name",3
2008,504,421715.0,The Curious Case of Benjamin Button,3
2008,5048,368563.0,Possession,3
2008,8563,1235075.0,Valami Amerika 2,1
2008,4730,932669.0,Older Than America,3
2008,252,978759.0,Frozen River,3
2008,3288,1294138.0,Barbie and the Diamond Castle,3
2008,6681,948530.0,Aanrijding in Moscou,3
2008,19,200465.0,The Bank Job,3
2008,3029,1172203.0,Sita Sings the Blues,1
2008,3466,948535.0,Paris 36,1
2008,6543,964586.0,Skin,3
2008,192,811080.0,Speed Racer,3
2008,2460,1179080.0,Rough Aunties,3
2008,2094,1048171.0,S&eacute;raphine,3
2008,4959,984130.0,Miao Miao,3
2008,6817,874425.0,Pretty Ugly People,3
2008,7641,986233.0,Hunger,0
2008,5864,396707.0,The Secret of Moonacre,3
2008,1744,986230.0,French Film,3
2008,4026,1266097.0,Pirates II: Stagnetti’s Revenge,3
2008,6621,443701.0,The X-Files: I Want to Believe,3
2008,275,959337.0,Revolutionary Road,3
2008,1,844760.0,Starship Troopers 3: Marauder,3
2008,8818,416236.0,The Spiderwick Chronicles,0
2008,1583,1103193.0,My Prison Yard,3
2008,6863,491044.0,Sparrow,0
2008,889,1060277.0,Cloverfield,3
2008,3965,1082853.0,Management,2
2008,1718,926063.0,Dance of the Dead,1
2008,241,1129442.0,Transporter 3,0
2008,5904,1073241.0,Nothing But the Truth,3
2008,1751,1185616.0,Waltz with Bashir,0
2008,6262,1068641.0,The Burning Plain,3
2008,7071,1221141.0,La mujer sin cabeza,3
2008,380,861689.0,Blindness,3
2008,8387,1227926.0,Dr. Horrible’s Sing-Along Blog,0
2008,429,406759.0,The Eye,3
2008,464,962726.0,High School Musical 3: Senior Year,3
2008,1590,499448.0,The Chronicles of Narnia: Prince Caspian,3
2008,500,808244.0,Easy Virtue,3
2008,145,799934.0,Be Kind Rewind,1
2008,9340,947802.0,Lakeview Terrace,3
2008,214,411477.0,Hellboy II: The Golden Army,1
2008,5148,2132415.0,Overcome,2
2008,2082,1152397.0,American Violet,3
2008,355,430770.0,The Women,3
2008,1495,1032755.0,RocknRolla,1
2008,770,1128075.0,Ai no mukidashi,3
2008,903,369436.0,Four Christmases,3
2008,8534,1092019.0,TBS,1
2008,5481,1153103.0,Dead at 17,3
2008,4767,1052040.0,Seventh Moon,0
2008,2858,892899.0,Outpost,0
2008,1143,865556.0,The Forbidden Kingdom,1
2008,60,811138.0,The Love Guru,1
2008,1641,467200.0,The Other Boleyn Girl,3
2008,1674,420238.0,The Tale of Despereaux,3
2008,3182,963743.0,"Angus, Thongs and Perfect Snogging",3
2008,195,800080.0,The Incredible Hulk,1
2008,7127,462499.0,Rambo,0
2008,5703,1142798.0,The Family That Preys,3
2008,819,1069238.0,Okuribito (Departures),3
2008,3444,1111890.0,Diary of a Nymphomaniac,3
2008,3072,1356380.0,The No. 1 Ladies' Detective Agency,3
2008,952,1226681.0,Pontypool,0
2008,4030,765432.0,The Baader Meinhof Complex,3
2008,279,1174954.0,Resident Evil: Degeneration,3
2008,4935,1277728.0,Mid-August Lunch,3
2008,74,425061.0,Get Smart,1
2008,1586,929629.0,Stargate: Continuum,1
2008,141,1029134.0,Birds of America,3
2008,5469,1340664.0,Kenna,3
2008,2078,1056444.0,Damn Bastard!,0
2008,2118,1094661.0,Coco Chanel,3
2008,286,824747.0,Changeling,3
2008,7074,1172963.0,Etz Limon,3
2008,2614,961066.0,Everlasting Moments,3
2008,2257,951257.0,Bi the Way,3
2008,1891,800039.0,Forgetting Sarah Marshall,3
2008,47,478087.0,21,3
2008,81,1054485.0,Futurama: The Beast with a Billion Backs,2
2008,503,892255.0,Che: Part One,1
2008,5412,426592.0,Superhero Movie,3
2008,217,430922.0,Role Models,1
2008,251,1010048.0,Slumdog Millionaire,1
2008,740,1050160.0,Kataude mashin garu,3
2008,5656,859163.0,The Mummy: Tomb of the Dragon Emperor,3
2008,542,963194.0,Repo! The Genetic Opera,3
2008,191,1033643.0,What Happens In Vegas,3
2008,265,981072.0,The Lucky Ones,3
2008,6688,804529.0,Sleep Dealer,0
2008,2203,1095442.0,Goodbye Solo,1
2008,6347,1055366.0,Camp Rock,3
2008,6893,1226291.0,Blind Loves,2
2008,1709,1129423.0,Fireproof,2
2008,233,929425.0,Gomorra,1
2008,6620,1286742.0,Clash of the Santas,3
2008,273,976051.0,The Reader,1
2008,5205,790686.0,Mirrors,1
2008,6287,1064932.0,Bienvenue chez les Ch’tis,2
2008,7437,1063669.0,Die Welle,3
2008,34,780536.0,In Bruges,1
2008,1912,109688.0,Ashes of Time Redux,1
2008,1548,1216477.0,Dim Sum Funeral,3
2008,492,964516.0,Fashion,3
2008,1616,383028.0,"Synecdoche, New York",3
2008,3998,486321.0,Fly Me to the Moon,0
2008,1757,425637.0,Chi bi (Red Cliff),1
2008,3693,1260502.0,Ghost in the Shell 2.0,3
2008,728,441773.0,Kung Fu Panda,3
2008,1161,465502.0,Igor,2
2008,428,936501.0,Taken,3
2008,3016,1077094.0,One Million Yen Girl,3
2008,829,1316037.0,Birdemic,3
2008,463,1059786.0,Eagle Eye,1
2008,499,1084950.0,Rachel Getting Married,3
2008,7622,412536.0,Brideshead Revisited,1
2008,1290,1045670.0,Happy-Go-Lucky,3
2008,2843,1117379.0,Bonnie &amp; Clyde vs. Dracula,3
2008,4805,831887.0,The Spirit,2
2008,7381,1078600.0,Solo Quiero Caminar,3
2008,5584,830570.0,I Can’t Think Straight,3
2008,3461,864761.0,The Duchess,3
2008,2357,896031.0,The Loss of a Teardrop Diamond,3
2008,5050,896534.0,Deadgirl,0
2008,902,1018785.0,The Sisterhood of the Traveling Pants 2,3
2008,2056,1284591.0,Sut,1
2008,6946,1206285.0,Camino,3
2008,220,397892.0,Bolt,3
2008,254,918927.0,Doubt,3
2008,8706,830535.0,Disfigured,3
2008,1142,451079.0,Horton Hears a Who!,1
2008,2996,1199099.0,Merlin,3
2008,513,995039.0,Ghost Town,1
2008,545,832266.0,"Definitely, Maybe",3
2008,194,373051.0,Journey to the Center of the Earth,1
2008,1050,367882.0,Indiana Jones and the Kingdom of the Crystal Skull,1
2008,2274,1104733.0,Hamlet 2,3
2008,66,468569.0,The Dark Knight,3
2008,3510,1263778.0,La belle personne,3
2008,9291,1132626.0,Saw V,3
2008,584,893402.0,Franklyn,2
2008,1746,938341.0,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),1
2008,310,960731.0,Bedtime Stories,3
2008,3,910970.0,WALL-E,1
2008,1915,443559.0,Killshot,1
2008,73,410377.0,Nim’s Island,3
2008,1585,942903.0,Stargate: The Ark of Truth,3
2008,495,887912.0,The Hurt Locker,1
2008,140,871426.0,Baby Mama,3
2008,990,870111.0,Frost/Nixon,1
2008,285,1125849.0,The Wrestler,1
2008,350,970468.0,Miss Pettigrew Lives for a Day,3
2008,1164,449487.0,Passengers,3
2008,3020,887971.0,While She Was Out,3
2008,3457,902290.0,I Sell the Dead,1
2008,80,493464.0,Wanted,1
2008,5748,1173745.0,Revanche,1
2008,502,1205489.0,Gran Torino,2
2008,7657,1067733.0,"Patrik, Age 1.5",1
2008,5475,963794.0,The Ruins,3
2008,1398,1029234.0,Martyrs,3
2008,1801,1370212.0,My Only Sunshine,3
2008,1104,1023481.0,Step Up 2: The Streets,3
2008,5691,1143155.0,Treeless Mountain,3
2008,541,1082868.0,Quarantine,3
2008,8536,1114723.0,Mannen som elsket Yngve,1
2008,190,371746.0,Iron Man,2
2008,2860,1178197.0,The World is Big and Salvation Lurks Around the Corner,1
2008,3711,1034303.0,Defiance,3
2008,747,1000774.0,Sex and the City,3
2008,1178,1077084.0,God’s Forgotten Town,3
2008,2694,1279083.0,Examined Life,3
2008,197,981227.0,Nick and Norah’s Infinite Playlist,3
2008,1014,852713.0,The House Bunny,3
2008,306,494238.0,Inkheart,3
2008,2342,1133991.0,What Doesn’t Kill You,1
2008,6861,1037146.0,All about women,3
2008,523,1129435.0,The Beaches of Agnes,3
2008,1749,1152850.0,Wendy and Lucy,3
2008,5244,785007.0,Over Her Dead Body,3
2008,4483,487928.0,Dante 01,3
2008,1451,1046997.0,Miracle at St. Anna,2
2008,346,862846.0,Sunshine Cleaning,3
2008,5007,866439.0,Made of Honor,2
2008,927,416212.0,The Secret Life of Bees,3
2008,176,443274.0,Vantage Point,3
2008,212,988595.0,27 Dresses,3
2008,1394,1024255.0,Wild Child,3
2008,668,1139797.0,L&aring;t den r&auml;tte komma in (Let the Right One In),1
2008,8698,914797.0,Bottle Shock,1
2008,1829,1056437.0,The Sky Crawlers,3
2008,768,489049.0,Fanboys,0
2008,2259,1034325.0,Phoebe in Wonderland,3
2008,470,1054588.0,Flash of Genius,1
2008,6097,1046947.0,Last Chance Harvey,3
2008,2022,951216.0,Mad Money,3
2008,4812,915460.0,Grizzly Park,3
2008,1107,1305138.0,El regalo,2
2008,5658,1049948.0,Casi divas,3
2008,3467,819714.0,The Edge of Love,3
2008,2331,800240.0,Deception,1
2008,193,765476.0,Meet Dave,1
2008,5858,1190539.0,The Chaser,0
2008,2461,965440.0,Rain,3
2008,260,838283.0,Step Brothers,1
2008,2968,800241.0,Transsiberian,3
2008,28,489099.0,Jumper,1
2008,65,490181.0,The Mutant Chronicles,1
2008,7190,914798.0,The Boy in the Striped Pajamas,3
2008,883,870089.0,Ciao,0
2008,3304,882978.0,Three Kingdoms: Resurrection of the Dragon,1
2008,309,467197.0,Max Payne,3
2008,3758,483607.0,Doomsday,3
2008,1516,447166.0,The Gamers: Dorkness Rising,3
2008,6825,443649.0,"10,000 BC",1
2008,8854,816556.0,Lake Mungo,1
2008,242,1013753.0,Milk,1
2008,5174,1052352.0,Princess: A Modern Fairtyale,3
2008,2516,1100048.0,35 Shots of Rum,3
2008,316,795421.0,Mamma Mia!,3
2008,730,1270769.0,Three wise men,1
2008,465,830515.0,Quantum of Solace,1
2008,6059,435679.0,Keith,3
2008,501,1099212.0,Twilight,3
2008,1628,1124394.0,Sauna,1
2008,8528,1284526.0,Venkovsky ucitel,1
2008,5077,926129.0,Prom Night,3
2008,5474,1172570.0,Bronson,1
2008,2116,814314.0,Seven Pounds,3
2008,473,823671.0,Tinker Bell,3
2008,8503,1267379.0,Dead Space: Downfall,2
2008,540,818165.0,The Alphabet Killer,3
2008,189,887883.0,Burn After Reading,1
2008,2424,844286.0,The Brothers Bloom,3
2008,222,452608.0,Death Race,1
2008,263,942385.0,Tropic Thunder,0
2008,298,970416.0,The Day the Earth Stood Still,3
2008,1504,1186369.0,Lorna’s Silence,3
2008,1144,822832.0,Marley &amp; Me,2
2008,2269,960890.0,Zombie Strippers!,3
2008,7536,1280558.0,A Wednesday,1
2008,447,940709.0,CJ7 (Changjiang 7 hao),1
2008,61,448157.0,Hancock,0
2008,196,800308.0,Appaloosa,1
2008,1013,970411.0,City of Ember,3
2008,305,1068680.0,Yes Man,1
2008,7813,1076252.0,Picture This,2
2008,1443,1259014.0,Mesrine: Killer Instinct,1
2008,338,1054486.0,Futurama: Bender’s Game,1
2008,3381,1022606.0,Lion’s Den,3
2008,3512,476991.0,Were the World Mine,3
2008,985,1068649.0,I’ve Loved You So Long,3
2008,3612,482606.0,The Strangers,3
2008,2832,1126596.0,Adulthood,2
2009,1821,1035736.0,Coco avant Chanel,3
2009,726,1232207.0,Capitalism: A Love Story,1
2009,1485,1504429.0,Hideaway (Le refuge),3
2009,377,758751.0,Grey Gardens,3
2009,1885,1020885.0,Lesbian Vampire Killers,3
2009,1917,780511.0,Everybody’s Fine,2
2009,6829,1082876.0,Tales from the Catholic Church of Elvis!,3
2009,497,1178663.0,Whatever Works,3
2009,3082,1488591.0,Professor Layton and the Eternal Diva,3
2009,2348,1086216.0,Uncertainty,3
2009,6122,1483797.0,Redline,3
2009,1288,1135952.0,White Material,3
2009,6937,1385912.0,I can do bad all by myself,1
2009,6189,970452.0,Solomon Kane,3
2009,992,1133993.0,Serious Moonlight,2
2009,6224,1232783.0,Sorority Row,3
2009,1796,1483831.0,Lebanon,0
2009,2258,1050002.0,My Last Five Girlfriends,3
2009,5718,1082009.0,Queen to Play,3
2009,5013,1446201.0,12 Men of Christmas,3
2009,900,1017460.0,Splice,3
2009,536,1424431.0,Tsar,1
2009,4764,1245112.0,[Rec] 2,1
2009,632,988045.0,Sherlock Holmes,1
2009,2126,1512201.0,Last Train Home,3
2009,1803,1405809.0,Lourdes,3
2009,4086,1083456.0,Fired Up!,1
2009,2558,1433540.0,A Town Called Panic,1
2009,1140,1305806.0,The Secret in Their Eyes,1
2009,774,1134629.0,The Private Lives of Pippa Lee,3
2009,809,1244668.0,Soul Kitchen,1
2009,2656,892782.0,Monsters vs Aliens,3
2009,1638,1463188.0,Ngai chai dor ching,2
2009,2755,1326956.0,Our Summer in Tehran,3
2009,5857,1479163.0,Big Font. Large Spacing,3
2009,5923,1422675.0,Ju-on: White Ghost,3
2009,334,1049413.0,Up,1
2009,3377,1243375.0,The Dancer and the Thief,0
2009,8776,1340108.0,Killer Bean Forever,0
2009,1180,881891.0,All About Steve,3
2009,1609,1360860.0,About Elly,3
2009,518,1124039.0,Echelon Conspiracy,0
2009,550,432283.0,Fantastic Mr. Fox,1
2009,2401,1013752.0,Fast &amp; Furious,1
2009,582,499549.0,Avatar,3
2009,1341,1352824.0,Chloe,3
2009,654,1127180.0,Drag Me to Hell,3
2009,2540,896923.0,The City of Your Final Destination,3
2009,1446,381940.0,Cargo,3
2009,1549,1185376.0,Map of the Sounds of Tokyo,1
2009,2671,1191111.0,Enter the Void,1
2009,5402,1326221.0,Fruit Fly,3
2009,557,361748.0,Inglourious Basterds,3
2009,5173,2177683.0,Reservoir Hill,3
2009,1421,762125.0,Planet 51,1
2009,4075,910905.0,In the Electric Mist,2
2009,697,1315981.0,A Single Man,1
2009,315,974661.0,17 Again,3
2009,1454,1258197.0,Exam,3
2009,1488,1135525.0,The Slammin' Salmon,3
2009,1162,1121977.0,Mother and Child,3
2009,6058,899106.0,Love Happens,3
2009,7623,1248971.0,Cherrybomb,1
2009,3165,1233219.0,"My Son, My Son, What Have Ye Done",2
2009,2776,790712.0,The Messenger,1
2009,8593,1247644.0,Breaking Upwards,3
2009,5506,1268962.0,Drool,3
2009,2489,1179891.0,My Bloody Valentine 3D,2
2009,7382,1132193.0,(Untitled),1
2009,4049,1242618.0,Deadline,3
2009,4114,1422201.0,One Hot Summer,2
2009,4596,1144884.0,The Final Destination,3
2009,3462,1320082.0,The Concert,2
2009,2685,1242423.0,Dear Lemon Lima,3
2009,507,458525.0,X-Men Origins: Wolverine,3
2009,1634,1023441.0,Coco Chanel &amp; Igor Stravinsky,2
2009,539,834001.0,Underworld: Rise of the Lycans,1
2009,5120,1485698.0,Dom zly,1
2009,6573,1142800.0,Madea Goes to Jail,0
2009,635,1212974.0,Bitch Slap,3
2009,677,1272041.0,My Queen Karo,3
2009,4846,804539.0,Surviving Evil,3
2009,4467,1504362.0,Natale a Beverly Hills,1
2009,1870,1019452.0,A Serious Man,2
2009,3813,435711.0,Wild About Harry,3
2009,812,1131729.0,The Boat That Rocked,3
2009,910,433362.0,Daybreakers,1
2009,578,1193138.0,Up in the Air,2
2009,6580,1034302.0,The Cry of the Owl,0
2009,642,971209.0,A Perfect Getaway,3
2009,5202,1220214.0,Heartless,1
2009,1410,1389374.0,"She, a Chinese",2
2009,2536,1034032.0,Gamer,1
2009,2174,471041.0,Tournament,0
2009,1813,1379177.0,The Disappearance of Alice Creed,0
2009,718,380510.0,The Lovely Bones,3
2009,4129,862467.0,Valhalla Rising,0
2009,2600,1300851.0,The Boondock Saints II: All Saints Day,0
2009,1909,452694.0,The Time Traveler's Wife,3
2009,453,1046173.0,G.I. Joe: The Rise of Cobra,1
2009,885,1174732.0,An Education,3
2009,5462,1123894.0,And Then Came Lola,3
2009,2470,1350498.0,Mega Shark vs Giant Octopus,0
2009,311,1091722.0,Adventureland,3
2009,344,438488.0,Terminator Salvation,2
2009,1484,808526.0,Life During Wartime,3
2009,496,1226774.0,In the Loop,3
2009,892,1197624.0,Law Abiding Citizen,3
2009,528,1156398.0,Zombieland,3
2009,8555,1028532.0,Hachi: A Dog’s Tale,1
2009,3585,1186373.0,Wonder Woman,3
2009,1721,1139668.0,The Unborn,3
2009,9030,1242530.0,What’s Your Raashee?,2
2009,2915,1442437.0,Modern Family,3
2009,3730,1532957.0,Paa,2
2009,1526,1479676.0,Cooking with Stella,3
2009,798,1078588.0,My Sister’s Keeper,3
2009,468,1136608.0,District 9,1
2009,5116,1257579.0,El traspatio (Backyard),3
2009,1695,1190080.0,2012,1
2009,4763,806203.0,Carriers,3
2009,2125,1343097.0,The Girl Who Kicked the Hornets' Nest,3
2009,2196,1424797.0,J’ai tu&eacute; ma m&egrave;re,2
2009,358,409459.0,Watchmen,3
2009,3061,1167660.0,OSS 117: Lost in Rio,1
2009,5019,473705.0,State of Play,3
2009,906,375568.0,Astro Boy,3
2009,5889,1187064.0,Triangle,3
2009,680,814331.0,Spring Breakdown,3
2009,2166,1179794.0,TiMER,2
2009,1080,1278340.0,Dead Snow,2
2009,714,1012729.0,Helen,3
2009,2239,362478.0,The Box,3
2009,780,1259571.0,New Moon,3
2009,1179,403702.0,Youth in Revolt,1
2009,2304,790627.0,Brief Interviews With Hideous Men,0
2009,3472,1381512.0,RoboGeisha,3
2009,485,1132620.0,The Girl with the Dragon Tattoo,3
2009,2336,386117.0,Where the Wild Things Are,1
2009,4780,1273204.0,David’s Birthday,3
2009,7359,457400.0,Land of the Lost,0
2009,1413,485947.0,Mr. Nobody,1
2009,307,1112782.0,Thick as Thieves,1
2009,721,1426374.0,Los viajes del viento,1
2009,4931,1072438.0,Not Since You,2
2009,1186,1057500.0,Invictus,1
2009,456,1111422.0,The Taking of Pelham 123,0
2009,5367,1129445.0,Amelia,3
2009,888,1232776.0,Fish Tank,3
2009,2042,924129.0,Crossing Over,3
2009,987,1130080.0,The Informant!,1
2009,1750,795351.0,Case 39,3
2009,696,1054606.0,The Imaginarium of Doctor Parnassus,1
2009,314,327597.0,Coraline,3
2009,1823,1303828.0,Defendor,1
2009,3345,1289406.0,Harry Brown,1
2009,347,821642.0,The Soloist,1
2009,1487,765010.0,Brothers,3
2009,8456,446043.0,Opie Gets Laid,3
2009,531,1107860.0,The Maiden Heist,0
2009,563,1186367.0,Ninja Assassin,1
2009,1724,1142988.0,The Ugly Truth,2
2009,4006,1020543.0,Infestation,3
2009,1395,901476.0,Bride Wars,3
2009,7010,1320286.0,Georgia O’Keeffe,3
2009,1036,1348327.0,Villa Amalia,3
2009,5951,1422674.0,Ju-on: Black Ghost,3
2009,703,485601.0,The Secret of Kells,0
2009,3356,1322315.0,Headhunter,1
2009,354,448011.0,Knowing,1
2009,1494,1268989.0,The Unloved,3
2009,804,1176740.0,Away We Go,3
2009,471,1148204.0,Orphan,3
2009,4014,1312251.0,The Good Witch's Garden,3
2009,1043,1371630.0,Air Doll,1
2009,1805,1206488.0,The Milk of Sorrow,3
2009,4466,1493886.0,The Wild Hunt,1
2009,4088,1425928.0,Vampire Girl versus Frankenstein Girl,3
2009,361,1119646.0,The Hangover,1
2009,5695,1648194.0,The Wrong House,3
2009,4570,758746.0,Friday the 13th,2
2009,811,1405808.0,Lost Persons Area,1
2009,3847,1342378.0,The Girl (Flickan),3
2009,2396,1183665.0,Cracks,3
2009,1705,1198153.0,The Assassin Next Door,3
2009,1011,1183672.0,The Girl on the Train,3
2009,641,1172994.0,The House of the Devil,3
2009,1780,1116186.0,Still waiting,3
2009,4062,1220198.0,The Fourth Kind,3
2009,5966,1332054.0,Cosmonauta,3
2009,3752,1187044.0,The Maid,3
2009,5666,775552.0,Aliens in the Attic,3
2009,3821,1050001.0,Albino Farm,3
2009,5363,844708.0,The Last House on the Left,3
2009,8848,1045778.0,Year One,3
2009,951,1210042.0,Brooklyn’s Finest,1
2009,6214,1461305.0,XXXHOLiC: Shunmuki - Kouhen,3
2009,2830,913425.0,Broken Embraces,3
2009,278,1079444.0,Dead Like Me: Life After Death,3
2009,4827,1194238.0,Polytechnique,3
2009,692,1186830.0,Agora,1
2009,724,1259574.0,Red Riding: In the Year of Our Lord 1974,1
2009,758,1349482.0,Bring It On: Fight to the Finish,3
2009,375,417741.0,Harry Potter and the Half-Blood Prince,3
2009,2606,1146320.0,Mutants,3
2009,8003,1085779.0,The Hole,3
2009,891,1077262.0,Ajami,2
2009,527,986263.0,Surrogates,1
2009,2378,436339.0,G-Force,1
2009,1286,1308138.0,Hua Mulan,3
2009,2443,1424327.0,Eyes Wide Open,1
2009,1720,1134854.0,Survival of the Dead,1
2009,9368,458455.0,Pope Joan,3
2009,5907,1290135.0,Children of the Corn,1
2009,665,1252595.0,Ghosted,3
2009,2149,1216487.0,The Girl Who Played with Fire,3
2009,1490,962736.0,The Young Victoria,3
2009,534,844471.0,Cloudy with a Chance of Meatballs,1
2009,932,910554.0,Frequently Asked Questions About Time Travel,2
2009,324,796366.0,Star Trek,3
2009,2956,1068678.0,Veronika Decides to Die,3
2009,4533,874271.0,Elsewhere,3
2009,4217,1024744.0,I Come with the Rain,0
2009,6067,1148165.0,Bran Nue Dae,1
2009,713,898367.0,The Road,1
2009,6311,838247.0,After.Life,1
2009,1111,1340768.0,&quot;Chess in Concert&quot;,1
2009,5359,1137436.0,Awaydays,2
2009,1936,1022885.0,The Scouting Book for Boys,2
2009,1574,1315214.0,Hannah Free,3
2009,4265,365929.0,Whiteout,3
2009,548,1234548.0,The Men Who Stare at Goats,0
2009,644,870984.0,Antichrist,0
2009,2936,1185242.0,Finding Bliss,3
2009,5636,1285309.0,The Joneses,3
2009,1479,1103982.0,The Girlfriend Experience,3
2009,371,1152836.0,Public Enemies,1
2009,2635,1521783.0,Exit 117,2
2009,2669,978762.0,Mary and Max,1
2009,7614,1119123.0,Accidents Happen,3
2009,1282,1041829.0,The Proposal,2
2009,555,1058017.0,The Invention of Lying,2
2009,2439,1442519.0,Le h&eacute;risson,3
2009,3997,1059925.0,According to Greta,3
2009,1486,1474276.0,Summer Wars,3
2009,1520,914837.0,44 Inch Chest,1
2009,427,1135503.0,Julie &amp; Julia,3
2009,498,1135487.0,Duplicity,2
2009,3936,1372301.0,Technotise - Edit i ja,3
2009,562,780521.0,The Princess and the Frog,3
2009,2048,878804.0,The Blind Side,2
2009,3200,1183276.0,The Horde,0
2009,1756,1235166.0,A Prophet (Un Prophete),1
2009,4047,1188729.0,Pandorum,1
2009,2884,1379222.0,The Double Hour,3
2009,1797,1406160.0,Jaffa,3
2009,5251,1527679.0,Nasty Old People,3
2009,3732,860906.0,Evangelion: 2.0 You Can (Not) Advance,3
2009,353,465580.0,Push,3
2009,1493,1003034.0,Perrier’s Bounty,0
2009,385,1196339.0,Princess Protection Program,3
2009,434,1022603.0,(500) Days of Summer,1
2009,2650,1054580.0,Desert Flower,3
2009,7176,1362534.0,Butter bei die Fische,3
2009,3838,432314.0,Attack on Leningrad,3
2009,5784,1075749.0,Reykjavik Whale Watching Massacre,3
2009,7628,1235124.0,Dorian Gray,1
2009,4322,1314645.0,C Me Dance,3
2009,6571,3671900.0,Chohatsu Daikaiju Gehara,0
2009,2454,1461312.0,Alice,3
2009,5153,1266029.0,Nowhere Boy,3
2009,4765,815245.0,The Uninvited,3
2009,633,929632.0,Precious: Based on the Novel Push by Sapphire,3
2009,2127,1235796.0,Ondine,3
2009,1771,1149361.0,Micmacs (Micmacs &agrave; tire-larigot),3
2009,1804,1337051.0,"Police, Adjective",1
2009,709,875034.0,Nine,2
2009,4119,1185836.0,Adam,2
2009,408,1201167.0,Funny People,1
2009,3846,1230424.0,Dance Subaru,3
2009,477,1055369.0,Transformers: Revenge of the Fallen,3
2009,544,1182345.0,Moon,1
2009,5891,1269560.0,Love Takes Wing,3
2009,1738,762073.0,Thirst (Bakjwi),3
2009,9007,1127877.0,Cold Souls,1
2009,2134,1323605.0,Suck,1
2009,1779,1135092.0,The Limits of Control,1
2009,1440,896529.0,Cairo Time,3
2009,3378,1463167.0,Il richiamo,3
2009,1508,995850.0,Vision - Aus dem Leben der Hildegard von Bingen,3
2009,2273,1194263.0,Get Low,1
2009,1577,1368491.0,Undertow,3
2009,1214,1227787.0,London River,3
2009,519,1155056.0,"I Love You, Man",2
2009,915,1093908.0,Confessions of a Shopaholic,3
2009,2435,1331064.0,Paper Heart,3
2009,6213,1263772.0,XXXHOLic: Shunmuki - Zenpen,3
2009,276,1054487.0,Futurama: Into the Wild Green Yonder,3
2009,1482,1426362.0,Go get some rosemary,1
2009,757,1045772.0,I Love You Phillip Morris,1
2009,423,806027.0,Blood: The Last Vampire,3
2009,458,1080016.0,Ice Age: Dawn of the Dinosaurs,1
2009,494,472033.0,9,0
2009,3516,1426371.0,Little Girl,3
2009,922,1334537.0,Humpday,1
2009,4000,1190536.0,Black Dynamite,2
2009,2109,1247662.0,The Good Guy,3
2009,4076,493451.0,The Skeptic,1
2009,1557,448182.0,Yesterday Was a Lie,3
2009,3906,1216516.0,Tinker Bell and the Lost Treasure,3
2009,6533,1073105.0,The Descent: Part 2,3
2009,2777,1071804.0,Ink,3
2009,7723,1242545.0,Looking for Eric,1
2009,996,1339268.0,Beeswax,3
2009,6270,1127896.0,Taking Woodstock,1
2009,5586,1305714.0,Make the Yuletide Gay,3
2009,1137,1473149.0,Scheherazade Tell Me a Story,3
2009,771,1230414.0,It’s Complicated,3
2009,7917,1242422.0,Celda 211,0
2009,5052,1351177.0,Last of the Living,0
2009,7631,1144825.0,Fatal Rescue,1
2009,6883,1209377.0,Beautiful Kate,3
2009,678,1216496.0,Madeo,3
2009,712,1379182.0,Dogtooth,3
2009,331,808151.0,Angels &amp; Demons,0
2009,3779,913354.0,Armored,0
2009,1177,1320352.0,Nothing Personal,3
2009,480,889583.0,Br&uuml;no,0
2009,3066,1187043.0,3 Idiots,1
